chrom	start	end	is_ref	AC	AF	AC_EAS	AC_AMR	AC_AFR	AC_SAS	fst	len_poly_score
chr3	138693906	138694023	False	7	0.0372340425531914	1	3	2	1	0.0043153045323525	23.80952380952381
chr3	138693906	138694023	False	6	0.0319148936170212	0	1	5	0	0.0528770679869581	23.80952380952381
chr3	138693906	138694023	False	6	0.0319148936170212	0	1	2	3	0.015630660548243	23.80952380952381
chr3	138693906	138694023	False	6	0.0319148936170212	1	1	1	3	0.011078321861289	23.80952380952381
chr3	138693906	138694023	False	5	0.026595744680851	2	3	0	0	0.0313817330210771	23.80952380952381
chr3	138693906	138694023	False	5	0.026595744680851	1	2	1	1	0.002006145038932	23.80952380952381
chr3	138693906	138694023	False	5	0.026595744680851	0	2	0	3	0.0258782201405149	23.80952380952381
chr3	138693906	138694023	False	4	0.0212765957446808	0	4	0	0	0.0512422360248447	23.80952380952381
chr3	138693906	138694023	False	4	0.0212765957446808	0	0	4	0	0.0568561872909699	23.80952380952381
chr3	138693906	138694023	False	4	0.0212765957446808	0	3	0	1	0.0246344461697723	23.80952380952381
chr3	138693906	138694023	False	4	0.0212765957446808	1	1	0	2	0.0120907738095236	23.80952380952381
chr3	138693906	138694023	False	4	0.0212765957446808	0	2	0	2	0.0177924430641819	23.80952380952381
chr3	138693906	138694023	False	3	0.0159574468085106	3	0	0	0	0.079054054054054	23.80952380952381
chr3	138693906	138694023	False	3	0.0159574468085106	0	3	0	0	0.0382239382239383	23.80952380952381
chr3	138693906	138694023	False	3	0.0159574468085106	0	1	0	2	0.018060918060918	23.80952380952381
chr3	138693906	138694023	False	2	0.0106382978723404	0	1	0	1	0.0088005632360469	23.80952380952381
chr3	138693906	138694023	False	2	0.0106382978723404	0	0	2	0	0.0281224152191892	23.80952380952381
chr3	138693906	138694023	False	2	0.0106382978723404	1	1	0	0	0.0140649001536097	23.80952380952381
chr3	138693906	138694023	False	2	0.0106382978723404	1	0	1	0	0.0147590984284533	23.80952380952381
chr3	138693906	138694023	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	23.80952380952381
chr3	138693906	138694023	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	23.80952380952381
chr3	138693906	138694023	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	23.80952380952381
chr3	138693906	138694023	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	23.80952380952381
chr3	138693906	138694023	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	23.80952380952381
chr3	138693906	138694023	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	23.80952380952381
chr4	149954933	149955027	True	35	0.1861702127659574	6	16	1	12	0.0772257620997114	20.0
chr4	149954933	149955027	False	24	0.1276595744680851	4	7	1	12	0.0635455753595998	20.0
chr4	149954933	149955027	False	17	0.0904255319148936	1	7	0	9	0.0683264533883728	20.0
chr4	149954933	149955027	False	16	0.0851063829787234	1	0	15	0	0.2047007770572448	20.0
chr4	149954933	149955027	False	9	0.0478723404255319	3	5	0	1	0.0370702905619106	20.0
chr4	149954933	149955027	False	8	0.0425531914893617	0	4	1	3	0.0198469932844932	20.0
chr4	149954933	149955027	False	8	0.0425531914893617	2	5	1	0	0.032669413919414	20.0
chr4	149954933	149955027	False	6	0.0319148936170212	0	1	5	0	0.0528770679869581	20.0
chr4	149954933	149955027	False	6	0.0319148936170212	0	2	1	3	0.014921205168458	20.0
chr4	149954933	149955027	False	6	0.0319148936170212	6	0	0	0	0.1607142857142857	20.0
chr4	149954933	149955027	False	5	0.026595744680851	0	0	5	0	0.0714585960487598	20.0
chr4	149954933	149955027	False	4	0.0212765957446808	0	2	1	1	0.0067399765089982	20.0
chr4	149954933	149955027	False	4	0.0212765957446808	0	0	4	0	0.0568561872909699	20.0
chr4	149954933	149955027	False	4	0.0212765957446808	0	0	4	0	0.0568561872909699	20.0
chr4	149954933	149955027	False	4	0.0212765957446808	0	0	3	1	0.0277922937569677	20.0
chr4	149954933	149955027	False	4	0.0212765957446808	1	1	0	2	0.0120907738095236	20.0
chr4	149954933	149955027	False	4	0.0212765957446808	2	1	0	1	0.0200731107660453	20.0
chr4	149954933	149955027	False	3	0.0159574468085106	1	2	0	0	0.0185649935649935	20.0
chr4	149954933	149955027	False	3	0.0159574468085106	1	0	2	0	0.0204261954261953	20.0
chr4	149954933	149955027	False	3	0.0159574468085106	0	2	0	1	0.015036465036465	20.0
chr4	149954933	149955027	False	2	0.0106382978723404	0	0	2	0	0.0281224152191892	20.0
chr4	149954933	149955027	False	2	0.0106382978723404	0	1	1	0	0.0079906652487297	20.0
chr4	149954933	149955027	False	2	0.0106382978723404	0	0	2	0	0.0281224152191892	20.0
chr4	149954933	149955027	False	2	0.0106382978723404	1	0	0	1	0.0155689964157705	20.0
chr4	149954933	149955027	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.0
chr4	149954933	149955027	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.0
chr4	149954933	149955027	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.0
chr4	149954933	149955027	False	1	0.0053191489361702	1	0	0	0	0.0260695187165775	20.0
chr4	149954933	149955027	False	1	0.0053191489361702	1	0	0	0	0.0260695187165775	20.0
chr4	149954933	149955027	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	20.0
chr4	149954933	149955027	False	1	0.0053191489361702	1	0	0	0	0.0260695187165775	20.0
chr7	4493818	4493893	False	34	0.1808510638297872	8	12	5	9	0.0212114566106161	20.0
chr7	4493818	4493893	False	22	0.1170212765957446	4	8	2	8	0.0246400186159219	20.0
chr7	4493818	4493893	False	19	0.101063829787234	0	2	16	0	0.2009696186166774	20.0
chr7	4493818	4493893	True	12	0.0638297872340425	1	6	0	5	0.0381859893578642	20.0
chr7	4493818	4493893	False	8	0.0425531914893617	0	2	1	5	0.0353893213268213	20.0
chr7	4493818	4493893	False	8	0.0425531914893617	1	0	6	1	0.0527399394586896	20.0
chr7	4493818	4493893	False	7	0.0372340425531914	5	0	2	0	0.0886634084147893	20.0
chr7	4493818	4493893	False	6	0.0319148936170212	0	3	3	0	0.0244988527955563	20.0
chr7	4493818	4493893	False	6	0.0319148936170212	4	1	1	0	0.0594986515316187	20.0
chr7	4493818	4493893	False	6	0.0319148936170212	2	1	0	3	0.0239076399790683	20.0
chr7	4493818	4493893	False	6	0.0319148936170212	0	3	0	3	0.0269819466248038	20.0
chr7	4493818	4493893	False	5	0.026595744680851	0	0	5	0	0.0714585960487598	20.0
chr7	4493818	4493893	False	4	0.0212765957446808	1	0	1	2	0.0124416457636564	20.0
chr7	4493818	4493893	False	4	0.0212765957446808	0	2	1	1	0.0067399765089982	20.0
chr7	4493818	4493893	False	4	0.0212765957446808	0	3	0	1	0.0246344461697723	20.0
chr7	4493818	4493893	False	4	0.0212765957446808	1	3	0	0	0.0272952251552797	20.0
chr7	4493818	4493893	False	4	0.0212765957446808	2	1	0	1	0.0200731107660453	20.0
chr7	4493818	4493893	False	3	0.0159574468085106	0	1	0	2	0.018060918060918	20.0
chr7	4493818	4493893	False	3	0.0159574468085106	0	1	1	1	0.0034039534039536	20.0
chr7	4493818	4493893	False	3	0.0159574468085106	1	0	1	1	0.0079406329406331	20.0
chr7	4493818	4493893	False	2	0.0106382978723404	1	1	0	0	0.0140649001536097	20.0
chr7	4493818	4493893	False	2	0.0106382978723404	0	1	1	0	0.0079906652487297	20.0
chr7	4493818	4493893	False	2	0.0106382978723404	0	0	2	0	0.0281224152191892	20.0
chr7	4493818	4493893	False	2	0.0106382978723404	0	0	0	2	0.0313620071684587	20.0
chr7	4493818	4493893	False	2	0.0106382978723404	0	2	0	0	0.0253456221198155	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	1	0	0	0	0.0260695187165775	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	20.0
chr7	4493818	4493893	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	20.0
chr7	9220672	9220781	False	20	0.1063829787234042	8	6	3	3	0.049001667974882	20.952380952380956
chr7	9220672	9220781	True	18	0.0957446808510638	2	6	1	9	0.0461511527687995	20.952380952380956
chr7	9220672	9220781	False	17	0.0904255319148936	0	0	15	0	0.2267674522009782	20.952380952380956
chr7	9220672	9220781	False	14	0.0744680851063829	1	7	2	4	0.0211425308408066	20.952380952380956
chr7	9220672	9220781	False	12	0.0638297872340425	5	2	2	3	0.031257154304029	20.952380952380956
chr7	9220672	9220781	False	10	0.0531914893617021	1	4	0	5	0.0323067148207597	20.952380952380956
chr7	9220672	9220781	False	9	0.0478723404255319	0	5	0	4	0.0407170937897194	20.952380952380956
chr7	9220672	9220781	False	9	0.0478723404255319	1	5	2	1	0.0168726111463539	20.952380952380956
chr7	9220672	9220781	False	8	0.0425531914893617	2	2	3	1	0.006516458078958	20.952380952380956
chr7	9220672	9220781	False	8	0.0425531914893617	2	4	0	2	0.0200562169312168	20.952380952380956
chr7	9220672	9220781	False	7	0.0372340425531914	1	2	2	2	0.0003407865483634	20.952380952380956
chr7	9220672	9220781	False	6	0.0319148936170212	0	2	4	0	0.0323028619731916	20.952380952380956
chr7	9220672	9220781	False	5	0.026595744680851	0	2	1	2	0.0084269100662541	20.952380952380956
chr7	9220672	9220781	False	5	0.026595744680851	2	2	0	1	0.0173172001040851	20.952380952380956
chr7	9220672	9220781	False	4	0.0212765957446808	2	0	2	0	0.0298390468227424	20.952380952380956
chr7	9220672	9220781	False	4	0.0212765957446808	0	1	2	1	0.0077925923713966	20.952380952380956
chr7	9220672	9220781	False	4	0.0212765957446808	1	1	0	2	0.0120907738095236	20.952380952380956
chr7	9220672	9220781	False	3	0.0159574468085106	0	0	2	1	0.0168976668976669	20.952380952380956
chr7	9220672	9220781	False	3	0.0159574468085106	0	0	0	3	0.0472972972972972	20.952380952380956
chr7	9220672	9220781	False	3	0.0159574468085106	0	1	2	0	0.0158895158895159	20.952380952380956
chr7	9220672	9220781	False	2	0.0106382978723404	0	2	0	0	0.0253456221198155	20.952380952380956
chr7	9220672	9220781	False	2	0.0106382978723404	2	0	0	0	0.0524193548387095	20.952380952380956
chr7	9220672	9220781	False	2	0.0106382978723404	1	0	1	0	0.0147590984284533	20.952380952380956
chr7	9220672	9220781	False	2	0.0106382978723404	0	0	1	1	0.0094947615108905	20.952380952380956
chr7	9220672	9220781	False	2	0.0106382978723404	0	1	0	1	0.0088005632360469	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	1	0	0	0	0.0260695187165775	20.952380952380956
chr7	9220672	9220781	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	20.952380952380956
chr9	23113210	23113287	True	20	0.1063829787234042	0	2	18	0	0.2335753532182102	21.904761904761905
chr9	23113210	23113287	False	19	0.101063829787234	0	4	11	4	0.0600568330247558	21.904761904761905
chr9	23113210	23113287	False	18	0.0957446808510638	4	7	1	6	0.0258547008547009	21.904761904761905
chr9	23113210	23113287	False	14	0.0744680851063829	7	3	0	4	0.0758439870200955	21.904761904761905
chr9	23113210	23113287	False	14	0.0744680851063829	3	4	1	6	0.0226620157346757	21.904761904761905
chr9	23113210	23113287	False	10	0.0531914893617021	3	5	1	1	0.0249076532082149	21.904761904761905
chr9	23113210	23113287	False	8	0.0425531914893617	1	4	1	2	0.0103273173585672	21.904761904761905
chr9	23113210	23113287	False	7	0.0372340425531914	1	2	0	4	0.0260222873679858	21.904761904761905
chr9	23113210	23113287	False	7	0.0372340425531914	0	2	5	0	0.0432621837515286	21.904761904761905
chr9	23113210	23113287	False	6	0.0319148936170212	2	3	1	0	0.0195326651370604	21.904761904761905
chr9	23113210	23113287	False	5	0.026595744680851	0	1	1	3	0.0188224343962047	21.904761904761905
chr9	23113210	23113287	False	5	0.026595744680851	1	1	0	3	0.0212919594067134	21.904761904761905
chr9	23113210	23113287	False	4	0.0212765957446808	2	1	1	0	0.0196637601528906	21.904761904761905
chr9	23113210	23113287	False	4	0.0212765957446808	1	2	1	0	0.0094007554945054	21.904761904761905
chr9	23113210	23113287	False	4	0.0212765957446808	1	0	2	1	0.0112135939241917	21.904761904761905
chr9	23113210	23113287	False	4	0.0212765957446808	1	3	0	0	0.0272952251552797	21.904761904761905
chr9	23113210	23113287	False	4	0.0212765957446808	1	1	1	1	0.0010383072543399	21.904761904761905
chr9	23113210	23113287	False	3	0.0159574468085106	0	2	0	1	0.015036465036465	21.904761904761905
chr9	23113210	23113287	False	3	0.0159574468085106	1	1	0	1	0.0074753324753324	21.904761904761905
chr9	23113210	23113287	False	3	0.0159574468085106	0	1	1	1	0.0034039534039536	21.904761904761905
chr9	23113210	23113287	False	3	0.0159574468085106	1	1	1	0	0.006932481932482	21.904761904761905
chr9	23113210	23113287	False	2	0.0106382978723404	0	0	2	0	0.0281224152191892	21.904761904761905
chr9	23113210	23113287	False	2	0.0106382978723404	1	0	0	1	0.0155689964157705	21.904761904761905
chr9	23113210	23113287	False	2	0.0106382978723404	0	2	0	0	0.0253456221198155	21.904761904761905
chr9	23113210	23113287	False	2	0.0106382978723404	0	1	0	1	0.0088005632360469	21.904761904761905
chr9	23113210	23113287	False	2	0.0106382978723404	1	0	0	1	0.0155689964157705	21.904761904761905
chr9	23113210	23113287	False	2	0.0106382978723404	0	1	1	0	0.0079906652487297	21.904761904761905
chr9	23113210	23113287	False	2	0.0106382978723404	0	0	1	1	0.0094947615108905	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	21.904761904761905
chr9	23113210	23113287	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chrX	31822623	31822731	False	14	0.0744680851063829	3	2	4	5	0.010700489302706	21.904761904761905
chrX	31822623	31822731	False	13	0.0691489361702127	1	1	5	6	0.0314798937326409	21.904761904761905
chrX	31822623	31822731	False	13	0.0691489361702127	0	5	3	5	0.0199488789598678	21.904761904761905
chrX	31822623	31822731	False	13	0.0691489361702127	1	2	4	6	0.021604274846033	21.904761904761905
chrX	31822623	31822731	False	12	0.0638297872340425	10	1	0	0	0.241323648103309	21.904761904761905
chrX	31822623	31822731	False	12	0.0638297872340425	1	2	2	7	0.0386750835969585	21.904761904761905
chrX	31822623	31822731	False	12	0.0638297872340425	0	5	4	1	0.0256693213153887	21.904761904761905
chrX	31822623	31822731	False	12	0.0638297872340425	4	4	2	2	0.0160239066489068	21.904761904761905
chrX	31822623	31822731	False	9	0.0478723404255319	1	4	2	2	0.0054112295732406	21.904761904761905
chrX	31822623	31822731	False	8	0.0425531914893617	4	0	3	1	0.0461493945868944	21.904761904761905
chrX	31822623	31822731	False	7	0.0372340425531914	0	3	3	1	0.0139458673397112	21.904761904761905
chrX	31822623	31822731	False	6	0.0319148936170212	0	5	1	0	0.0472014249486778	21.904761904761905
chrX	31822623	31822731	False	5	0.026595744680851	0	2	1	2	0.0084269100662541	21.904761904761905
chrX	31822623	31822731	False	5	0.026595744680851	0	1	3	1	0.0161882743849958	21.904761904761905
chrX	31822623	31822731	False	5	0.026595744680851	1	2	1	1	0.002006145038932	21.904761904761905
chrX	31822623	31822731	False	4	0.0212765957446808	1	3	0	0	0.0272952251552797	21.904761904761905
chrX	31822623	31822731	False	4	0.0212765957446808	0	3	1	0	0.0242250955566172	21.904761904761905
chrX	31822623	31822731	False	4	0.0212765957446808	0	2	1	1	0.0067399765089982	21.904761904761905
chrX	31822623	31822731	False	3	0.0159574468085106	1	2	0	0	0.0185649935649935	21.904761904761905
chrX	31822623	31822731	True	3	0.0159574468085106	0	2	1	0	0.0144936144936146	21.904761904761905
chrX	31822623	31822731	False	3	0.0159574468085106	0	1	2	0	0.0158895158895159	21.904761904761905
chrX	31822623	31822731	False	3	0.0159574468085106	0	0	1	2	0.0185262185262183	21.904761904761905
chrX	31822623	31822731	False	3	0.0159574468085106	1	0	2	0	0.0204261954261953	21.904761904761905
chrX	31822623	31822731	False	2	0.0106382978723404	0	1	0	1	0.0088005632360469	21.904761904761905
chrX	31822623	31822731	False	2	0.0106382978723404	0	0	1	1	0.0094947615108905	21.904761904761905
chrX	31822623	31822731	False	2	0.0106382978723404	0	0	2	0	0.0281224152191892	21.904761904761905
chrX	31822623	31822731	False	2	0.0106382978723404	1	0	1	0	0.0147590984284533	21.904761904761905
chrX	31822623	31822731	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	21.904761904761905
chrX	31822623	31822731	False	1	0.0053191489361702	0	1	0	0	0.0126050420168065	21.904761904761905
chrX	31822623	31822731	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chrX	31822623	31822731	False	1	0.0053191489361702	0	0	0	1	0.0155971479500891	21.904761904761905
chrX	31822623	31822731	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	21.904761904761905
chrX	31822623	31822731	False	1	0.0053191489361702	1	0	0	0	0.0260695187165775	21.904761904761905
chrX	31822623	31822731	False	1	0.0053191489361702	0	0	1	0	0.0139860139860139	21.904761904761905
